id,Name,Full_Address,Street_Address,City,State,Zip,Plus_Code,Website,Phone,Email,Facebook,Twitter,Instagram,Lat,Lng,Verification_Text,Category,Rating,Reviews,Top_Image_URL,Sub_Title,Pricing,Amenities,Description,Summary,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,External_Urls,Photo_Tags,URL
7341,"InterContinental Dubai Marina, an IHG Hotel",King Salman Bin Abdulaziz Al Saud St - Dubai Marina - Dubai,,King Salman Bin Abdulaziz Al Saud St - Dubai Marina - Dubai,King,Salman Bin Abdulaziz Al Saud St - Dubai Marina - Dubai,34HQ+H4 Dubai,ihg.com,04 446 6777,,https://www.facebook.com/ihghotels,https://twitter.com/IHGhotels,,25.0789633,55.1378512,,,4.5,"2,738 reviews",https://lh5.googleusercontent.com/p/AF1QipMn9qKg8MpW8skFIWo1PlBqqkQZnczLzpzT3wRn=w408-h272-k-no,????????????? ??? ??????,,,,,,,,,,,,"https://www.google.com/aclk?sa=l&ai=Cm4u5mIm8YYKAKoH8sgK9sIiIA4j1kc1ilq-v1IENgtjV3eohCAoQASAAKARgkQaCAR9nb29nbGVtb2Rlcy1kZXNrdG9wLW1hcHMtaG90ZWxzoAGP85HxA6gDBaoERk_QmJykEnMsGKrPiu25tayFd1sFz-T1OmJ5QeIY-g3LFV_bRFZiDQcjMNdm5B8PNnDkGW-U9COv5SibYGkD89HEYh50Kf3ABIDIusPOA4gFqLiE1i3ABZIBoAZlkAcDyAmsAaIKbQoKMjAyMS0xMi0xNxABKSNFg-s_bDDSMgNpaGc4AEgBUglLRFhHSUdDT1JdAKCARGWuh2dDcgNBRUSCAQYKBEtEWEewAQG4AQDIAeeA2i_gAQLoAQHwAQH4AQCgAgDgAgDqAgNBRUTwAgGKAwDoCgGQCwPQCxu4DAHQFQGAFwE&sig=AOD64_12Hp8_ZEMAaF8f2-SWVvvp-FOnrg&adurl=https://travel-productads.koddi.com/PropertyAdvocateAPI/ClickRedirect?client%3DIHG%26channel%3DGHPA%26placement%3Dmapresults%26campaign%3D12260023336%26destinationUrl%3Dhttps%253A%252F%252Fwww.ihg.com%252Fredirect%253Fpath%253Drates%2526brandCode%253Dic%2526localeCode%253Den%2526regionCode%253DAE%2526currency%253DAED%2526rate%253D1029.00%2526hotelCode%253DDXBPL%2526checkInDate%253D17%2526checkInMonthYear%253D122021%2526checkOutDate%253D18%2526checkOutMonthYear%253D122021%2526numberOfAdults%253D2%2526numberOfChildren%253D0%2526numberOfRooms%253D1%2526cm_mmc%253Dhpa_paid_AE_desktop_DXBPL_mapresults_1_AED_2021-12-17_default_12260023336__KDXGIGCOR%2526glat%253DMETA%2526selectedRatePlan%253DKDXGIGCOR%2526_PMID%253D99618783, https://www.google.com/aclk?sa=l&ai=Cz5-PmIm8YYKAKoH8sgK9sIiIA_aZ0qpe7cismK4L69XtzYwaCAoQAiAAKARgkQaCAR9nb29nbGVtb2Rlcy1kZXNrdG9wLW1hcHMtaG90ZWxzoAHQypnZAqgDBaoER0_Qz5mmEnMsGKrPitDkwp-Fd1sc5M4j9qdxQeJYYt3Bjc_yb9k2C3DUKzdj2HjTAdxeMU2U-DdX4BT8vFQh89_S9UpyXgrhwAS-r4Kt-QKIBcPQzeEkwAWSAaAGZZAHA8gJrAGiCqIBCgoyMDIxLTEyLTE3EAEpI0WD6z9sMNIyCXplbmhvdGVsczgASAFSFTEzMC1uby1tZWFsX3dlYl9mYWxzZV3skWRDZR-FY0JyA1VTRIIBBQoDMTMwigEhSW50ZXJuYXRpb25hbF9FTi1VUy1VU0RfemVuaG90ZWxzsAEBuAEAyAGX2pUw4AEA6AEC8AEB-AEBoAIA4AIA6gIDQUVE8AIBigMA6AoDkAsD0AsbuAwB0BUBgBcB&sig=AOD64_3Nk1tZsfX3FmaTBcC5iuNXsUBWBA&adurl=https://www.zenhotels.com/go/rooms/6792398/?dates%3D17.12.2021-18.12.2021%26cur%3DAED%26lang%3Den%26utm_source%3Dgoogle_hotelads%26utm_medium%3Dcpc-metasearch%26partner_slug%3Dgoogle%26guests%3D2%26from%3Dintercontinental_dubai_marina.280.USD.h-93aad979-20b9-5e8b-898c-d1fda3f4f970%26utm_campaign%3Den-AE%26room%3Ds-a834499b-34d0-5e60-a44f-c0186b9bcad8%26price%3Done%26scroll%3Dprices%26partner_data%3D_5xp9oreO1yMyb38quDcDXBksTxELkEIxETxKnZgE-p20Uff1Vht-o5KL4Of3B3n-CxJ3BidBW6khtiywo-k2Eiv3wstTKHinLQFSC3fiM0cGbLLYupKeHe8tJDD4M_7lv1D9cM2Zw%3D%3D%26utm_content%3Dcommissions%26utm_term%3Dgacid_9868372035.bw_0.los_1.dow_Friday.dtype_default.hid_6792398.rid_130.aud_.d_desktop.ad_1.ctype_hotel.promo_0.apireqtype_common, https://www.google.com/aclk?sa=L&ai=CPw30mIm8YYKAKoH8sgK9sIiIA6r5k9RYyfG-ztkO6eSg2IkrCAoQAyAAKARgkQaCAR9nb29nbGVtb2Rlcy1kZXNrdG9wLW1hcHMtaG90ZWxzqQIC0ZMyqQGzPqgDBaoERE_QyPfGEnNkGC-MRetE2RwoV5McQYaM92p5ATpQIJ_DrF1EsF9Cicu3ycQpKKO1FNbtO2OMcsK8quQtcksN62soaz7wwASDyea68AOIBYjd7N4YwAWSAaAGZZAHA8gJrAGiCpIBCgoyMDIxLTEyLTE3EAEpI0WD6z9sMNIyE2Jvb2tpbmcuY29tU3RhbmRhcmQ4AEgBUhkxMzcwNDk2MTRfODc4NzkzMTFfM180Ml8wXQCggERlZoZ7Q3IDQUVEggELCgkxMzcwNDk2MTSwAQG4AQDIAf_N5C_gAQLoAQPwAQH4AQKgAgDgAgDqAgNBRUTwAgGKAwDoCgGQCwPQCxvQFQGAFwE&sig=AOD64_0BCsu5gUT8pnpPH33CkmxqYcTLSQ&adurl=https://www.booking.com/hotel/ae/intercontinental-dubai-marina.html?%26checkin%3D2021-12-17%26checkout%3D2021-12-18%26group_adults%3D2%26show_room%3D137049614_87879311_3_42_0%26lang%3Den%26selected_currency%3DAED%26exrt%3D1.00000000%26ext_price_total%3D1280.53%26ext_price_tax%3D251.52%26xfc%3DAED%26group_children%3D0%26req_children%3D0%26%26utm_source%3Dmetagha%26utm_medium%3Dmapresults%26utm_campaign%3DAE%26utm_term%3Dhotel-1370496%26utm_content%3Ddev-desktop_los-1_bw-0_dow-Friday_defdate-1_room-0_gstadt-2_rateid-0_aud-0_gacid-6641364616_mcid-10_ppa-0_clrid-0_ad-1_gstkid-0_checkin-20211217%26aid%3D1288301%26label%3Dmetagha-link-MRAE-hotel-1370496_dev-desktop_los-1_bw-0_dow-Friday_defdate-1_room-0_gstadt-2_rateid-0_aud-0_gacid-6641364616_mcid-10_ppa-0_clrid-0_ad-1_gstkid-0_checkin-20211217_lp-1000013_r-15439861621730518033%26gclid%3D%7Bgclid%7D, https://www.google.com/aclk?sa=l&ai=CGLVamIm8YYKAKoH8sgK9sIiIA9aVjpBcqeH67KsPv7SHkNMsCAoQBCAAKARgkQaCAR9nb29nbGVtb2Rlcy1kZXNrdG9wLW1hcHMtaG90ZWxzoAGMgc7_AqgDBaoERk_QqfulEnMsGKrPiv2V7o-Fd1sFi9k19qdxQeJYYt3Bjc_ybtk2QkG1LTdtzmWxANzkGW-U9COt9hajbGkD89HEHGxmbf7ABJu3jo7nA4gFitK-hDrABZIBoAZlkAcDyAmsAaIKlQEKCjIwMjEtMTItMTcQASkjRYPrP2ww0jINYWdvZGFzdGFuZGFyZDgASAFSJGExMDMxMTYxLTMxMzAtZjNiOS1kM2RiLTU1N2MzMmU4N2Y2ZF0AoIBEZa6He0NyA0FFRIIBCQoHNjg1NTcyNLABAbgBAMgBwY_sL-ABAugBBPABAfgBA6ACAOACAOoCA0FFRPACAYoDAOgKAZALA9ALG7gMAdAVAYAXAQ&sig=AOD64_1VpGshsa3OVIeh7WKhUvrL8MNKdQ&adurl=https://www.agoda.com/partners/partnersearch.aspx?site_id%3D1731125%26CkInDay%3D17%26CkInMonth%3D12%26CkInYear%3D2021%26CkOutDay%3D18%26campaignid%3D15578671370%26CkOutMonth%3D12%26CkOutYear%3D2021%26SearchDateType%3Ddefault%26NumberOfAdults%3D2%26LT%3D0%26NumberOfChildren%3D0%26childages%3D%26NumberOfRooms%3D1%26gsite%3Dmapresults%26los%3D1%26PartnerCurrency%3DAED%26hid%3D783959%26RoomID%3D6855724%26PriceTax%3D251.53%26PriceTotal%3D1280.53%26RatePlan%3Da1031161-3130-f3b9-d3db-557c32e87f6d%26UserCountry%3DAE%26Currency%3DAED%26UserDevice%3Ddesktop%26Verif%3Dfalse%26rr%3D%26audience_list%3D%26mcid%3D3038%26booking_source%3Dcpc%26adType%3D1, https://www.ihg.com/redirect?path=rates&brandCode=ic&localeCode=en&regionCode=AE&currency=AED&rate=1322.10&hotelCode=DXBPL&checkInDate=06&checkInMonthYear=012022&checkOutDate=07&checkOutMonthYear=012022&numberOfAdults=2&numberOfChildren=0&numberOfRooms=1&cm_mmc=hpa_free_AE_desktop_DXBPL_mapresults_1_AED_2022-01-06_default___OSTGIDAS1&glat=FREE&selectedRatePlan=OSTGIDAS1&, https://ae.trip.com/hotels/redirect?hotelid=2626689&city=220&shoppingid=c1d86d95e6d84975aba5ab0d19c856d6&adult=2&children=0&ages&checkin=2022-01-06&checkout=2022-01-07&curr=AED&Allianceid=15214&Sid=1349486&prid=LANG_AE&ouid=06_01_2022_1_mapresults_2626689_AE_desktop_default___0_0-LANG_AE&hpaopts=stand%5BH4sIAAAAAAAAAOOaysjFJMEkxMTBKNXFyLH22qn3TEJchoaW5oYG5uYGRgbtnBaT4hzzv875kre9y8EzdP-lnx9u9zkEcExiVIHzAt9Lx1c_O9LpEAkTSYSJzGBsXLmAcSPjLPXrIhyTEhx2MDJdZFxSYMt1fX-dw0NGBhAoa3Z4wTj1xBTFTpaY_kNfNWy8HaQUkg1TLMxSLE1TzVIsTCzNTROTEoHYIMXQMtnC1CzFTIFZY-b_j71sHoxBbEYuFubmjlEyXMyhwS6Cu7I5fy5ol3SQYnZ0dVFcr_qked7Z3_ZJrKl5uo6uGWc5KjK7GJk8GFcxMgAA4FPx_f4AAAA%5Dfgt%5B1%5D&br=622.75&tf=130.76&display=exavg&locale=en_ae","All, Latesta day ago, Rooms, Exterior, Amenities, Food & drink, From visitors, By owner, Street View & 360ø, Videos","https://www.google.com/maps/place/InterContinental+Dubai+Marina,+an+IHG+Hotel/@25.0789633,55.1356625,17z/data=!4m13!1m3!2m2!1syoga+studio+in+Masfout+-+Ajman!6e1!3m8!1s0x3e5f6b5549044509:0x688002471d6a3d64!5m2!4m1!1i2!8m2!3d25.0789633!4d55.1378512!15sCh55b2dhIHN0dWRpbyBpbiBNYXNmb3V0IC0gQWptYW5aHiIceW9nYSBzdHVkaW8gaW4gbWFzZm91dCBham1hbpIBBWhvdGVsmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU52Y0dORVIwNW5FQUU?hl=en"
